한국교통대,,,,NNP,지명,T,대학교,*,*,*,한국교통대학,*
한국기술교대,,,,NNP,지명,T,대학교,*,*,*,한국기술교육대학교,*
한기대,,,,NNP,지명,T,대학교,*,*,*,한국기술교육대학교,*
한농전,,,,NNP,지명,T,대학교,*,*,*,한국농업전문학교,*
한국방송대,,,,NNP,지명,T,한국방대,*,*,*,한국방송대학교,*
한방대,,,,NNP,지명,T,대학교,*,*,*,한국방송대학교,*
한국산업기술대,,,,NNP,지명,T,대학교,*,*,*,한국산업기술대학교,*
한국산기대,,,,NNP,지명,T,대학교,*,*,*,한국산업기술대학교,*
한국성서대,,,,NNP,지명,T,대학교,*,*,*,한국성서대학교,*
한예종,,,,NNP,지명,T,대학교,*,*,*,한국예술종합학교,*
한국외대,,,,NNP,지명,T,대학교,*,*,*,한국외국어대학교,*
외대,,,,NNP,지명,T,대학교,*,*,*,한국외국어대학교,*
한체대,,,,NNP,지명,T,대학교,*,*,*,한국체육대학교,*
한국항공대,,,,NNP,지명,T,대학교,*,*,*,한국항공대학교,*
한남대,,,,NNP,지명,T,대학교,*,*,*,한남대학교,*
한동대,,,,NNP,지명,T,대학교,*,*,*,한동대학교,*
한라대,,,,NNP,지명,T,대학교,*,*,*,한라대학교,*
한려대,,,,NNP,지명,T,대학교,*,*,*,한려대학교,*
한림대,,,,NNP,지명,T,대학교,*,*,*,한림대학교,*
한림정보산업대,,,,NNP,지명,T,대학교,*,*,*,한림정보산업대학,*
한서대,,,,NNP,지명,T,대학교,*,*,*,한서대학교,*
한성대,,,,NNP,지명,T,대학교,*,*,*,한성대학교,*
한세대,,,,NNP,지명,T,대학교,*,*,*,한세대학교,*
한신대,,,,NNP,지명,T,대학교,*,*,*,한신대학교,*
한양대,,,-100,NNP,지명,T,대학교,*,*,*,한양대학교,*
한일장신대,,,,NNP,지명,T,대학교,*,*,*,한일장신대학교,*
해사,,,,NNP,지명,F,대학교,*,*,*,해군사관학교,*
협성대,,,,NNP,지명,T,대학교,*,*,*,협성대학교,*
혜천대,,,,NNP,지명,T,대학교,*,*,*,혜천대학,*
호남대,,,,NNP,지명,T,대학교,*,*,*,호남대학교,*
호남신학대,,,,NNP,지명,T,대학교,*,*,*,호남신학대학교,*
호서대,,,,NNP,지명,F,대학교,*,*,*,호서대학교,*
호원대,,,,NNP,지명,T,대학교,*,*,*,호원대학교,*
홍익대,,,-100,NNP,지명,T,대학교,*,*,*,홍익대학교,*
홍대,,,-100,NNP,지명,T,대학교,*,*,*,홍익대학교,*
한밭대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
가야대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
가천길대학,,,,NNP,지명,T,대학교,*,*,*,*,*
과천의과대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
가톨릭상지대학,,,,NNP,지명,T,대학교,*,*,*,*,*
감리교신학대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
강남대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
강릉대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
강원대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
거제대학,,,,NNP,지명,T,대학교,*,*,*,*,*
건국대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
건양대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
경기대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
경남과학기술대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
경남대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
경남정보대학,,,,NNP,지명,T,대학교,*,*,*,*,*
경동대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
경동정보대학,,,,NNP,지명,T,대학교,*,*,*,*,*
경문대학,,,,NNP,지명,T,대학교,*,*,*,*,*
경복과학대학,,,,NNP,지명,T,대학교,*,*,*,*,*
경복대학,,,,NNP,지명,T,대학교,*,*,*,*,*
경북대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
경북외국어테크노대학,,,,NNP,지명,T,대학교,*,*,*,*,*
경산대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
경상대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
경성대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
경운대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
경원대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
경원전문대학,,,,NNP,지명,T,대학교,*,*,*,*,*
경인여자대학,,,,NNP,지명,T,대학교,*,*,*,*,*
경일대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
경주대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
경희대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
계명대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
계명문화대학,,,,NNP,지명,T,대학교,*,*,*,*,*
계원조형예술대학,,,,NNP,지명,T,대학교,*,*,*,*,*
고려대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
고신대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
고창기능대학,,,,NNP,지명,T,대학교,*,*,*,*,*
공군사관학교,,,,NNP,지명,T,대학교,*,*,*,*,*
공주교육대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
공주대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
공주문화대학,,,,NNP,지명,T,대학교,*,*,*,*,*
공주영상정보대학,,,,NNP,지명,T,대학교,*,*,*,*,*
관동대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
광운대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
광주과학기술원,,,,NNP,지명,T,대학교,*,*,*,*,*
광주교육대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
광주대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
광주보건대학,,,,NNP,지명,T,대학교,*,*,*,*,*
광주여자대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
광주카톨릭대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
구미기능대학,,,,NNP,지명,T,대학교,*,*,*,*,*
국민대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
국제산업디자인대학원,,,,NNP,지명,T,대학교,*,*,*,*,*
군산간호대학,,,,NNP,지명,T,대학교,*,*,*,*,*
군산대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
군장대학,,,,NNP,지명,T,대학교,*,*,*,*,*
극동대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
금오공과대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
기독교신학대학원대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
